Temperature,Humidity,Pressure,Vibration Level
0.49428311127728086,0.9378653708016462,0.5381158384882778,0.5382186368007347
0.2895553911438058,0.7472648230487391,0.6289752754082746,0.7030695644971614
0.5265863635511022,0.5512752924737067,0.5673181351269958,0.6287286133960118
0.44058460417025996,0.22508914276896402,0.4861544016016226,0.7099911323428483
0.09685117700055362,0.9436413858886112,0.37757017637106344,0.48553187276797305
0.7095010402660124,0.3915641299854606,0.4790976742713975,0.3188584097253982
0.7591755346191044,0.35319018795646623,0.41494795457906997,0.0
0.27744226190312277,0.753385564801446,0.4419476550195277,0.23848437796751285
0.32245968801280317,0.9659628609508909,0.558857840442061,0.08918835117095206
0.45717307814498104,0.8076409227765777,0.6669904504351406,0.8427356793744534
0.466891357997405,0.6845863680078539,0.5394671529822981,0.25602854689191584
0.5317088545345661,0.6892131512497929,0.38041169379648154,0.3308012016961214
0.80204090775327,0.7280123338170461,0.5444602668220141,0.43787134401011685
0.3646105545011901,0.7138392884680147,0.6196631486645652,0.31090061159311344
0.24034055109230926,0.6421787135954063,0.43902170956806175,0.7237627601076883
0.12413615439709458,0.6156301655927814,0.4865982833327082,0.144337659566387
0.2538139920116162,0.5906110308150716,0.5014688194729197,0.3486518638093107
0.3933746054252406,0.4869053116699985,0.421510168691776,0.11438235357548793
0.7589115727035576,0.5578987384699838,0.5648280433843859,0.0
0.29647774019276574,0.34605647787069216,0.4879051851392218,0.14705772727367863
0.44475759032777973,0.5852490559807875,0.5419532443907028,0.290740800737897
0.39671542078544964,0.4517113339273624,0.41125078221979,0.192674443870685
0.6376786546896168,0.4344616024176343,0.45625416996765894,0.126894755031536
0.9053864851747244,0.6269841226730217,0.5722381357827772,0.0
0.2938262454159359,0.8088003429516899,0.4627166847908233,0.2792236068428263
0.3021121114963556,0.737747490900347,0.6726963851233405,0.0
0.6088321754138144,0.36442490945652345,0.46003638143853975,0.4900139909224006
0.5363782979252623,0.45155577951444936,0.5224684725751886,0.3206099382336258
0.7693414651472068,0.7411156781982323,0.593259083187309,0.0
0.5167856370651929,0.45262689096925357,0.3581634267066968,0.22269773073753413
0.3281415818425881,0.5663050275004463,0.32391911880192237,0.1119608986023542
0.5181309661384619,0.6825078148536827,0.3474343685429905,0.37979362760479507
0.6217407161165815,0.4547483317704547,0.6262584103427182,0.6351126115057861
0.5640964362394728,0.615806325921894,0.44481418541075535,0.0
0.5014548062214595,0.3998961757622693,0.7558199285668252,0.3287565197868543
0.6133349379178308,0.5097948534073179,0.44357524013426114,0.2599668011083399
0.6338591180891346,0.6479672901213805,0.5184551303197037,0.4678350191126164
0.6764317982075054,0.3610509399702496,0.6542109952567876,0.3532991570594223
0.5297419775179286,0.6660712106940598,0.7006092888159123,0.11200766706529522
0.36657638393662917,0.5970543301609978,0.7061503576636398,0.22023651608334543
0.4293427372866646,0.6828734931625722,0.6208366230593143,0.10099353579912773
0.6413017933016714,0.6335871201096992,0.6024062525811462,0.5690017846496496
0.2366128658025528,0.8046210644960766,0.5592526949201183,0.30532791216798555
0.47373466177458023,0.618783675397186,0.5778361076166638,0.7752976714382518
0.3213322375345279,0.535589168831212,0.44488142836714667,0.2848347965463448
0.4057489645869635,0.6183446254548426,0.41818011165776925,0.1228983082723843
0.6556903725214598,0.6814947043554581,0.49966255425890477,0.0
0.4382198136039807,0.6073290105488556,0.4829815377475072,0.0
0.4092873096312298,0.6060887536805823,0.4546771950672725,0.0
0.12802877180401617,0.4947012468289867,0.5696387447456716,0.36678166275287083
0.5492507132054442,0.5005648623673578,0.595530520857051,0.42718125580748345
0.5290968362282151,0.38960920923004594,0.5088406886291847,0.0
0.8326509446610921,0.8624365114780408,0.6477530081055262,0.5237595785190289
0.33844435300939985,0.41342051469130725,0.3858310885866495,0.17923473707914012
0.4438300655327878,0.49606422033061387,0.4806340540720282,0.33669825299638734
0.44987673674215106,0.49223891016462035,0.4283177679397195,0.7030551570638561
0.7154906559526949,0.7342386565416662,0.313346338292694,0.524209828966383
0.3809408935226096,0.5557575482561958,0.4917319314157301,0.23286733802354193
0.4558043051540679,0.78716131090106,0.48782524916167164,0.07720194364617813
0.5215793019433079,0.4989764063634197,0.6513449743242131,0.0
0.43732182463127167,0.6418491243335702,0.5630811684554777,0.12021167018939496
0.3107132770898944,0.4746979420110364,0.3975813175670795,0.24721744029307638
0.43881799857966153,0.9217723691660082,0.6854092566334189,0.053205118212204
0.6147263499719544,0.4218602371455731,0.6221033695525353,0.2671857582269238
0.19469694011778796,0.6464731065340541,0.5582097703468616,0.319212970739692
0.42659393482937524,0.6950665321398147,0.4773515901150168,0.24378600454798036
0.25997583701216537,0.6620698646177248,0.404056076327652,0.13749935479413505
0.6390093257849685,0.5722068511683437,0.4627793223928947,0.3421636679916819
0.09536261904324506,0.580526895039986,0.6088748619704186,0.4104851623923522
0.28821563054568233,0.6065717207968664,0.6884586305934609,0.02740023063928848
0.4754423750129042,0.5779496997557267,0.6543243528272189,0.6527330949365675
0.7131048058468681,0.7445818675192364,0.45111505782137257,0.2753529669289346
0.38684994778540244,0.9315784502387027,0.38803825667109887,0.3047124057362119
0.28896009466136036,0.5163762322488249,0.5140886246911204,0.47705360581413925
0.7762314138881181,0.3945295530631383,0.32315606344371484,0.3583040328158754
0.11039721991675122,0.5867576927473117,0.5323167714184781,0.5382841584783112
0.0,0.9869564006481477,0.48523974137013315,0.371781041300456
0.4880028900106665,0.4794488148045404,0.4533963498131758,0.1468906563398905
0.2995891551294778,0.8458675208166101,0.34052969327332044,0.3903758813015254
0.19575343657385735,0.8516551221114661,0.5513600106569716,0.014068448169834546
0.5416712894598708,0.5169617637438008,0.44672991603380885,0.32713992644413076
0.4487601427542398,0.6853474618777913,0.3830083164289712,0.2916925023388848
0.2871842738526543,0.8442594934692806,0.21277377867183506,0.24797078568186506
0.14393912026582112,0.543130838851877,0.4972485094949364,0.2678656221402673
0.5744914656560289,0.5694629459846458,0.6772251596669744,0.0
0.5300402355917322,0.5127478629077035,0.666125921454787,0.16281877306475961
0.3801648272441234,0.44778649039607,0.4542903743413728,0.3232112252852787
0.7693273992095332,0.5026083682400989,0.4397787939638219,0.33996409799935007
0.1859830467347695,0.4164089599856615,0.5468774256075024,0.043081214768510456
0.09489496581505225,0.6051125202388838,0.4001614560811708,0.6164269602161752
0.2616183860237511,0.4845040153412037,0.5301791899819466,0.08345628794637477
0.3908827967289005,0.6350678867686121,0.5766080278384691,0.5423643001316842
0.44866788986453837,0.36661565306945587,0.6226933223884308,0.4067985904679212
0.35175278842873403,0.6496320348321686,0.4899845923520047,0.13844317253904923
0.4704110793028594,0.7250293442413387,0.4796326249823034,0.743827723152378
0.14969211516191122,0.30093965361428165,0.4122017413243439,0.0015907920608799753
0.6887529208146519,0.6561084854771357,0.417311964596014,0.5297885434025004
0.38356976432148626,0.7841503488709938,0.4773521108098473,0.5501455795107446
0.6234591663176255,0.41855384719631916,0.5367365506816179,0.13234494773083877
0.46854506927554085,0.8508858580256555,0.5913584626233249,0.6481163250160822
0.49135064383075683,0.6628528514049068,0.4196821049319655,0.2374883713502618
0.5139534560464408,0.49424822163623866,0.6492688568959522,0.37217340731996423
0.489541712003463,0.5916346383513441,0.4728876398957431,0.36508045969280517
0.5285445519735088,0.6837490368782584,0.4978632705651564,0.26642281463236306
0.6658305060264863,0.6114008087118618,0.42527883208521766,0.5027020682899455
0.43930423394029405,0.6808133988669554,0.2575759739727058,0.49837218013805323
0.5418007515177025,0.461898961038095,0.588404539636105,0.0
0.38205286114255466,0.6254041236054116,0.5736843897092433,0.6260850607195381
0.6880234430898946,0.38794282546425296,0.47186724428817867,0.0
0.26472153958814604,0.583316090797695,0.5066990717224872,0.5581365510854144
0.7601880865821632,0.46441385378028155,0.55159392177041,0.5816762842068959
0.39196840987113135,0.489670508611535,0.34374541431134575,0.02725839244620043
0.11384497957639039,0.7854139762815656,0.4470947322653705,0.19729642801135377
0.4256208829821579,0.7636965180891403,0.5794264679621828,0.023573832878516054
0.26378966850502383,0.6913707181360765,0.3745710576830751,0.24626974242781616
0.5681287097977449,0.4361530852991131,0.5293557932166629,0.22299142895356466
0.26947520413952186,0.5525387325457797,0.3643418195376595,0.4949151330673349
0.3107633133570441,0.7819646549968775,0.5466429982433526,0.627577186529902
0.02209185381089379,0.6212575370459857,0.4964358517702516,0.6489209526974891
0.3095387361501847,0.9478994309972542,0.33848681840944905,0.15945799335542446
0.0,0.6589976759091558,0.6164739354457172,0.24769453156386806
0.08321943530285536,0.6288073674735047,0.42654084232019507,0.0
0.5520829312288595,0.5536325303696248,0.4189747562985619,0.0985324833759528
0.5571600317301665,0.6200311357173424,0.5200569197230943,0.5412129082743644
0.485091512356993,0.5771295245429184,0.6148637349428715,0.7038957058870579
0.20660477137415742,0.7062163015032885,0.3984178181021603,0.0
0.39045772877160406,0.7435053475191876,0.5061679849847972,0.15188393521177643
0.39927949218188635,0.48210158092380756,0.5428816500330573,0.2933985607602682
0.16832706216149146,0.4003150569663333,0.5693105607263144,0.37004028970490166
0.7006796603534302,0.3245691940345055,0.5176441555277225,0.09759912001958845
0.5754724581151343,0.6761986990368816,0.46329721609166774,0.40601526111602243
0.35580716523406725,0.4344950090739189,0.41724097793512804,0.18154016323227096
0.4053771677989062,0.27706641105712754,0.5086143883046375,0.2963869322804302
0.4416765615895105,0.6582867906796446,0.39278609880143933,0.4365710620009249
0.0,0.9739499276149186,0.20786495165053925,0.3016055674527344
0.35056452349588063,0.599089363269016,0.5436559804157668,0.19090352736835783
0.2636031504004403,0.7257736161677463,0.5903934841086196,0.2725975490185423
0.1996759980210169,0.6122744037821347,0.26370675644581615,0.27790926019866613
0.34377994142280904,0.5851665520213286,0.39902692952900626,0.20749724252946805
0.7595373053699046,0.7378614724481652,0.5619154261005198,0.23530098433322438
0.528168572253402,0.5564588183717023,0.7057495469711699,0.6996617926261792
0.28576420204344066,0.6401088471107854,0.5020793707675408,0.44022986198530967
0.5145165562712317,0.648254670929402,0.42719970587708656,0.2261299204927099
0.6798710873172005,0.49978643195354266,0.481710355889516,0.4742386011276839
0.5849267365825538,0.7488063524304784,0.6374876419148185,0.2165451275609975
0.41192607398403486,0.5737560364956886,0.4354035820875465,0.5932811593966603
0.2706126444588852,0.48663822607607327,0.42008079933497466,0.39241054804952347
0.539644662722718,0.6804764765355605,0.45172564778179675,0.27317446399894274
0.47869707708434994,0.4652298027313444,0.4046671391741288,0.4119292314525694
0.5790386440055465,0.6042271736053693,0.5122670315994795,0.0
0.527034360336394,0.5986321505033695,0.6624678458469561,0.01830813277254867
0.609910543063867,0.7628843348747367,0.5323079273116029,0.0015187484002361362
0.29295295768788643,0.671204734931993,0.47476464978737126,0.33573577369092666
0.6634788131268652,0.5962459561882284,0.4708188731084456,0.733128749871273
0.43951992093847997,0.7226649448800431,0.3436809191303343,0.8578250365481581
0.8150521745250532,0.808531132352597,0.588310977714716,0.4595127753601893
0.2621624363820865,0.6836715459527793,0.4922162802987198,0.4252111187361142
0.74719276063305,0.601552892976507,0.48195200864093746,0.0
0.4395821566925296,0.40322456514747607,0.8193107567844862,0.16433155006649455
0.26971639927711033,0.4402329505386941,0.5298752908365686,0.10305406202294026
0.3032228331891357,0.5542162943467999,0.4248208949904816,0.14478810043722098
0.33593053836113596,0.5085731696761076,0.4573642403794457,0.2579640453538026
0.4848331892803833,0.5719543045521831,0.6148445709196755,0.18197735557571815
0.5045670976071,0.6084974887345661,0.5113270410537765,0.0
0.28525999921228423,0.6794539131535096,0.3561722021682633,0.4869775640293834
0.39512908154780346,0.5894251832911362,0.5919228934575204,0.03181424356504836
0.8284540717223727,0.6729752465739303,0.4331855914461006,0.3598117160277874
0.7455086340201423,0.609671162221518,0.6873297776217546,0.8185206674374934
0.48726473393480646,0.30368001504691927,0.6080048065714648,0.07015385210339414
0.4076006956336401,0.45909969092718683,0.4552678104341249,0.0
0.42400626534365227,0.5783868666417576,0.6281016361735113,0.22849894452997227
0.5227035945460834,0.41854578857383384,0.5067855510527404,0.5752399087496427
0.1954414869603189,0.6899893094994306,0.5852773675122219,0.7895868635551484
0.348524692515331,0.8296126248515545,0.5484732817294475,0.0
0.06628318522448212,0.7828142777545974,0.41536433450091265,0.4241748058091304
0.47984462452105586,0.5679835693604688,0.4356450167682538,0.18367238580498665
0.5294391879405482,0.8236089205274928,0.6029960817581161,0.27351291142396605
0.30336270754012523,0.6223001185803168,0.4665224667893459,0.9610858367542587
0.7147973526580066,0.5494371043322941,0.4596351536758003,0.0
0.15484686739953177,0.507989600468859,0.4044877420650647,0.36343491537364336
0.10712502395803597,0.5546295470267807,0.5423599065593461,0.41692329294135827
0.4448903637119944,0.5417734772188156,0.7062524919243145,0.5714465812348368
0.6094196605224309,0.6255624333563231,0.3932467085745727,0.32449578836772386
0.7367855382915738,0.6240860971574796,0.5024219456672758,0.37701263487602554
0.30822314742621204,0.6004569030230121,0.6412220555415429,0.2020878581445522
0.6157361666862592,0.6655407254619524,0.4920358608754285,0.36728173531127684
0.3922983060998586,0.7785969412179512,0.5452371796249734,0.21420193112564737
0.3654745400118361,0.7424331203161986,0.393760647185312,0.45539297246401267
0.5767319874973345,0.37726530473251446,0.5428307097207649,0.20759741598909148
0.530464575682684,0.21691182976470674,0.48128557349954515,0.3942750984755466
0.08472156860315011,0.740147986685891,0.5985729995679863,0.2926842965787554
0.6953080699451792,0.3949681952376868,0.6187386051564752,0.581512562693042
0.6760182708294904,0.5662851897160974,0.7589563642018614,0.2871515691028784
0.27488745969809414,0.42448304609109605,0.5579633173213576,0.0
0.47916070668748184,0.329702934362997,0.5325796316582166,0.6154803751784979
0.4988060372565478,0.6812194092307182,0.5194384301577336,0.07356692478434526
0.45213475316478147,0.713873274045397,0.4646833707189312,0.13655841533779503
0.289938969230916,0.513523439890992,0.5338483843461691,0.15108467648912696
0.26567532641238967,0.2113436561782635,0.47045985898609705,0.6436095232927044
0.39488918580171095,0.5180633327621276,0.5168460976269614,0.0
0.634545803851873,0.658770600810382,0.631759753560796,1.0
0.5087200309188865,0.3781632646838807,0.3993457434720359,0.5640142022665129
0.3258771335827788,0.6275039879668733,0.6139878561129045,0.3558097285322899
0.554339742129669,0.5977035226240507,0.6317115067339866,0.2862764998459284
0.0,0.6868937249401632,0.48819314730089214,0.37138851871441425
0.6297531400744207,0.617937055262123,0.2878145100991405,0.43028060709483457
0.052057244244380074,0.45403965886776665,0.43921780129055676,0.46130389648751424
0.3275118117193736,0.7794857252496736,0.629699454656111,0.4389011165008621
0.17606602107477123,0.5762205640459545,0.4977131937701118,0.3223951703138122
0.14106370485581887,0.5959043190735102,0.4000697767705089,0.25066539492316847
0.6321653574757039,0.46000980613902054,0.44952250787717823,0.26218167908662204
0.30645975973762174,0.5335076623212734,0.5840620026504553,0.25127292991182976
0.4693007763461432,0.4672795928959649,0.554673356820138,0.5834425242167661
0.3906158842241632,0.5740580910114865,0.4761067900830306,0.4483891805702155
0.4954081654446243,0.8567562720213515,0.46331755881853126,0.0
0.4153643782120511,0.39421482856029655,0.4608241850956178,0.46397519413244026
0.1434015551622861,0.35796579031848885,0.4077589815501497,0.3486840486796937
0.5992533638894281,0.8206755491240413,0.6615375689469442,0.29532281088852563
0.3012486833677375,0.56860144842722,0.467767953078866,0.20287038672777852
0.08868362026804977,0.4996390892010125,0.6217158520825496,0.5810281799965034
0.3143769678068175,0.7559857031094115,0.6521316051922451,0.5368816155307145
0.7001519581268623,0.5091576690394704,0.599831089814796,0.10678058304409771
0.5700443484226986,0.8739014570320405,0.45683796872819515,0.4017630717811338
0.3302695731184282,0.7016888807008903,0.5403730090336609,0.05708581636467849
0.33014845913631424,0.5268132887781446,0.4975804393609084,0.0
0.3356729897565235,0.9235962319898254,0.40962981392698716,0.1433206938525087
0.8153495967121682,0.5091427615494992,0.5324359281721603,0.5155983680956897
0.47638709044631067,0.711314305801396,0.3820960208840197,0.5382812613440217
0.4860083294382139,0.6448938870609737,0.6187679388461564,0.42827135502432323
0.6060566908063685,0.7952611934098197,0.4535382702701607,0.4812739467119993
0.4477578318053027,0.8342266795090278,0.5201159655872839,0.42904457177873956
0.3481915708358594,0.604800622359865,0.5283287871546142,0.13962960119426193
0.36073003018300437,0.4869873194480725,0.4741095026295923,0.4079806361684851
0.38567974811718725,0.6689958214408674,0.5586693801475274,0.5001023813069205
0.3925555526980317,0.49834269453718405,0.45250963433774755,0.48857283245339356
0.545525908727396,0.9020080871289935,0.5871297297457244,0.5972283428686607
0.4103891771614599,0.6204802996624106,0.36540203197532517,0.4770759618002659
0.5465280154431159,0.5452017673031837,0.5126379579546412,0.3878620518853957
0.38385668397828354,0.6277020458797362,0.6938928999058285,0.5675375595791068
0.41572703806321815,0.3979310565705455,0.39996686753944255,0.293369685187735
0.0003598630935784941,0.45425789422340224,0.43222550294751483,0.07953133719307054
0.5832655349404963,0.7800620861916638,0.5513907849658914,0.259233259014059
0.4692976951795986,0.5014658581542906,0.5179581781939598,0.11377433879838772
